series_id,person_id,person_name,role_type,character_name,episodes_appeared,agency,is_guest
KDR-000493,P726462,Kim Ji-hoon,Cameo,Song Jisoo,7,Jellyfish,False
KDR-000493,P712274,Im Seo-yeon,Lead,Choi Hana,5,SM,False
KDR-000493,P316153,Cho Yoon-seo,Guest,Kang Jisoo,9,Cube,False
KDR-000380,P633406,Yoon Min-jae,Guest,Han Minho,6,SM,True
KDR-000380,P201759,Park Yoon-seo,Support,Song Hana,2,Cube,False
KDR-000380,P707311,Kim Ji-eun,Lead,Jung Hyejin,3,JYP,False
KDR-000380,P232777,Jang Yoon-seo,Cameo,Jung Jisoo,4,P Nation,False
KDR-000380,P877652,Cho Hyun-woo,Cameo,Kim Jiwon,5,P Nation,False
KDR-000380,P662842,Park Seo-yeon,Support,Park Minho,5,SM,False
KDR-000380,P783909,Im Ji-hoon,Guest,Lee Jisoo,3,Cube,True
KDR-000380,P981794,Jung Seo-yeon,Lead,Ahn Seojin,3,Jellyfish,False
KDR-000188,P559146,Kim Yoon-seo,Lead,Choi Hyejin,1,Jellyfish,False
KDR-000188,P151106,Yoon Hye-jin,Support,Song Hyejin,8,JYP,False
KDR-000188,P969053,Park Hye-jin,Lead,Kim Joon,10,KeyEast,False
KDR-000188,P830831,Jung Ji-hoon,Guest,Ahn Taeyang,7,BH Ent.,False
KDR-000188,P476401,Lee Hye-jin,Support,Kang Minho,2,C-JeS,False
KDR-000188,P869218,Jang Hye-jin,Support,Ahn Joon,8,JYP,True
KDR-000188,P703724,Kim Seo-jun,Guest,Kang Jisoo,5,Jellyfish,False
KDR-000188,P321577,Jang Hye-jin,Lead,Lee Harin,1,JYP,False
KDR-000764,P499677,Im Seo-jun,Guest,Yoon Joon,8,KeyEast,False
KDR-000764,P182684,Cho Min-jae,Guest,Yoon Joon,6,SOOP,False
KDR-000764,P545376,Im Hye-jin,Support,Ahn Harin,12,Jellyfish,False
KDR-000764,P932819,Kang Min-jae,Guest,Jung Jisoo,14,JYP,False
KDR-000764,P640037,Jung Hyun-woo,Cameo,Choi Harin,6,Cube,False
KDR-000764,P692895,Lee Ji-hoon,Support,Jung Harin,10,KeyEast,False
KDR-000217,P737184,Cho Yoon-seo,Guest,Han Jisoo,7,Jellyfish,True
KDR-000217,P457440,Jung Ji-hoon,Lead,Han Jiwon,6,P Nation,False
KDR-000217,P687617,Choi Ji-hoon,Support,Ahn Seojin,6,Jellyfish,False
KDR-000217,P631991,Im Seo-yeon,Support,Ahn Eunwoo,7,Cube,False
KDR-000217,P215046,Jang Ji-hoon,Cameo,Park Minho,12,SOOP,False
KDR-000792,P951008,Im Yoon-seo,Support,Choi Taeyang,13,Cube,False
KDR-000792,P939790,Lee Seo-jun,Lead,Song Taeyang,9,JYP,False
KDR-000792,P887627,Kim Ji-hoon,Support,Yoon Hana,5,SOOP,False
KDR-000792,P638985,Kang Seo-jun,Lead,Kang Jisoo,13,Cube,False
KDR-000792,P869189,Kim Seo-yeon,Cameo,Han Hana,4,SOOP,False
KDR-000792,P294515,Im Seo-jun,Cameo,Ahn Minho,5,JYP,True
KDR-001077,P688888,Lee Hyun-woo,Guest,Han Minho,12,YG,False
KDR-001077,P456277,Kim Ji-eun,Lead,Kang Seojin,11,SM,True
KDR-001077,P574697,Yoon Hye-jin,Lead,Kim Jiwon,9,P Nation,False
KDR-001077,P780402,Kim Min-jae,Cameo,Park Jiwon,9,Jellyfish,True
KDR-001077,P484852,Cho Hye-jin,Guest,Kang Hyejin,8,Jellyfish,False
KDR-001077,P240822,Kim Hyun-woo,Guest,Yoon Harin,7,YG,True
KDR-000879,P109526,Jang Ji-hoon,Cameo,Jung Eunwoo,2,C-JeS,False
KDR-000879,P276878,Jung Yoon-seo,Support,Kang Taeyang,5,C-JeS,False
KDR-000879,P382902,Park Yoon-seo,Guest,Yoon Taeyang,8,P Nation,False
KDR-000879,P762692,Im Hyun-woo,Lead,Park Seojin,10,P Nation,True
KDR-000879,P940152,Cho Ji-eun,Support,Lee Hana,5,SM,False
KDR-000879,P205216,Lee Seo-jun,Support,Kim Hana,7,Cube,False
KDR-000879,P145439,Im Ji-hoon,Cameo,Yoon Joon,1,BH Ent.,False
KDR-000338,P601377,Jung Hye-jin,Lead,Choi Joon,4,C-JeS,False
KDR-000338,P544962,Lee Yoon-seo,Cameo,Song Harin,2,SOOP,False
KDR-000338,P448756,Im Hyun-woo,Support,Yoon Jiwon,4,P Nation,False
KDR-000338,P605977,Jung Hyun-woo,Support,Han Jisoo,6,SOOP,False
KDR-000338,P806614,Lee Ji-hoon,Support,Lee Taeyang,3,Cube,True
KDR-000338,P880269,Kim Hyun-woo,Guest,Song Minho,1,KeyEast,False
KDR-000338,P215752,Park Hyun-woo,Lead,Song Taeyang,7,BH Ent.,True
KDR-000338,P882756,Choi Seo-jun,Cameo,Ahn Hyejin,1,KeyEast,False
KDR-001773,P814674,Kang Ji-eun,Support,Yoon Hana,12,BH Ent.,True
KDR-001773,P684053,Im Yoon-seo,Cameo,Park Minho,8,SOOP,False
KDR-001773,P144005,Im Min-jae,Lead,Yoon Joon,5,C-JeS,False
KDR-001773,P868372,Kim Min-jae,Cameo,Kim Jisoo,3,KeyEast,False
KDR-001773,P408461,Lee Yoon-seo,Support,Lee Joon,11,Cube,False
KDR-001773,P728446,Im Ji-hoon,Lead,Park Hyejin,11,Jellyfish,False
KDR-000720,P352526,Jung Hyun-woo,Lead,Ahn Joon,8,KeyEast,False
KDR-000720,P298084,Choi Hye-jin,Support,Kang Harin,13,Cube,True
KDR-000720,P929893,Yoon Yoon-seo,Support,Park Hyejin,11,P Nation,False
KDR-000720,P103922,Kim Hye-jin,Guest,Han Harin,10,KeyEast,True
KDR-000720,P628637,Kang Ji-hoon,Guest,Kang Taeyang,13,BH Ent.,False
KDR-001749,P881844,Choi Hyun-woo,Support,Jung Jisoo,10,BH Ent.,False
KDR-001749,P730798,Im Min-jae,Lead,Park Hana,10,JYP,False
KDR-001749,P690426,Kang Seo-yeon,Lead,Kim Jisoo,12,SOOP,False
KDR-001749,P113337,Jung Seo-yeon,Support,Kim Hyejin,7,KeyEast,False
KDR-001749,P519384,Jung Seo-jun,Guest,Jung Hyejin,5,KeyEast,True
KDR-001749,P672050,Yoon Ji-eun,Guest,Han Seojin,8,Cube,True
KDR-000296,P219500,Lee Ji-hoon,Cameo,Han Taeyang,4,YG,False
KDR-000296,P632905,Jung Min-jae,Cameo,Lee Harin,7,SM,False
KDR-000296,P531916,Kim Seo-jun,Lead,Han Minho,8,JYP,False
KDR-000296,P512653,Yoon Ji-eun,Support,Choi Joon,4,P Nation,False
KDR-000296,P650640,Choi Seo-jun,Lead,Choi Hana,2,C-JeS,True
KDR-000296,P294730,Yoon Hye-jin,Cameo,Jung Seojin,7,P Nation,False
KDR-000296,P992856,Jang Hye-jin,Lead,Yoon Harin,12,JYP,False
KDR-001726,P523771,Cho Ji-hoon,Cameo,Song Joon,4,YG,False
KDR-001726,P483869,Choi Ji-hoon,Lead,Jung Joon,12,Jellyfish,False
KDR-001726,P711045,Choi Hyun-woo,Guest,Park Minho,7,Jellyfish,False
KDR-001726,P693857,Im Hyun-woo,Support,Han Seojin,10,YG,False
KDR-001726,P368425,Lee Min-jae,Support,Kang Hyejin,9,YG,False
KDR-001726,P646902,Lee Min-jae,Guest,Jung Harin,9,KeyEast,False
KDR-001017,P599675,Jung Yoon-seo,Guest,Yoon Joon,8,YG,False
KDR-001017,P600689,Cho Seo-yeon,Guest,Han Hyejin,2,C-JeS,False
KDR-001017,P436062,Park Seo-jun,Cameo,Park Joon,10,JYP,False
KDR-001017,P764191,Kang Hyun-woo,Cameo,Lee Minho,9,SM,True
KDR-001017,P688247,Jung Ji-hoon,Cameo,Lee Seojin,13,C-JeS,False
KDR-001276,P283198,Yoon Seo-jun,Guest,Park Joon,7,YG,False
KDR-001276,P729996,Jang Ji-eun,Lead,Song Joon,10,C-JeS,False
KDR-001276,P190907,Jang Ji-eun,Cameo,Song Eunwoo,6,YG,False
KDR-001276,P327670,Cho Seo-yeon,Support,Song Jiwon,9,YG,True
KDR-001276,P468181,Kim Hyun-woo,Lead,Song Jisoo,1,SOOP,False
KDR-001276,P227673,Park Ji-eun,Support,Kang Jiwon,1,C-JeS,False
KDR-001276,P202236,Yoon Hyun-woo,Support,Han Harin,5,C-JeS,False
KDR-001276,P489881,Park Min-jae,Lead,Jung Hana,4,SM,False
KDR-001751,P645525,Choi Yoon-seo,Cameo,Song Jisoo,4,P Nation,True
KDR-001751,P685246,Jang Seo-yeon,Lead,Ahn Seojin,8,Cube,False
KDR-001751,P366042,Park Hyun-woo,Support,Jung Harin,2,C-JeS,True
KDR-001751,P464019,Cho Ji-eun,Cameo,Song Harin,4,BH Ent.,True
KDR-001751,P415234,Lee Seo-jun,Lead,Park Jiwon,8,BH Ent.,False
KDR-001751,P399996,Kang Hyun-woo,Support,Ahn Harin,11,Cube,False
KDR-001751,P829553,Choi Ji-eun,Guest,Yoon Taeyang,10,BH Ent.,False
KDR-001751,P773748,Kang Hyun-woo,Cameo,Song Hana,12,C-JeS,False
KDR-001486,P597217,Kang Ji-eun,Cameo,Kim Hyejin,8,BH Ent.,False
KDR-001486,P201314,Choi Seo-jun,Lead,Yoon Hana,4,JYP,True
KDR-001486,P940524,Im Ji-eun,Lead,Jung Eunwoo,12,KeyEast,False
KDR-001486,P396155,Kang Seo-jun,Support,Han Seojin,5,YG,False
KDR-001486,P729863,Lee Hye-jin,Guest,Kang Taeyang,8,SM,False
KDR-000456,P593908,Choi Seo-yeon,Support,Lee Hana,12,JYP,False
KDR-000456,P351171,Im Ji-eun,Guest,Han Jiwon,4,P Nation,False
KDR-000456,P746056,Lee Hye-jin,Lead,Jung Jisoo,9,KeyEast,True
KDR-000456,P213317,Cho Ji-hoon,Support,Choi Seojin,6,YG,False
KDR-000456,P527095,Im Ji-eun,Cameo,Park Eunwoo,12,Jellyfish,False
KDR-000456,P952030,Im Ji-eun,Support,Ahn Harin,11,SM,False
KDR-000614-DUP,P686013,Lee Seo-jun,Lead,Kim Minho,5,Cube,False
KDR-000614-DUP,P948780,Yoon Seo-jun,Guest,Choi Seojin,8,Cube,False
KDR-000614-DUP,P867229,Jang Ji-eun,Guest,Park Seojin,3,BH Ent.,False
KDR-000614-DUP,P618481,Choi Seo-jun,Cameo,Han Joon,12,Jellyfish,False
KDR-000614-DUP,P245980,Cho Min-jae,Support,Yoon Jisoo,7,BH Ent.,False
KDR-000614-DUP,P153772,Cho Hye-jin,Cameo,Kang Harin,12,BH Ent.,True
KDR-000816,P369205,Lee Yoon-seo,Cameo,Kang Hana,1,C-JeS,False
KDR-000816,P951200,Cho Yoon-seo,Guest,Choi Eunwoo,5,JYP,False
KDR-000816,P993454,Kim Hyun-woo,Guest,Song Minho,8,JYP,True
KDR-000816,P984407,Kang Hye-jin,Support,Jung Hyejin,4,C-JeS,False
KDR-000816,P651758,Choi Ji-eun,Support,Ahn Minho,10,C-JeS,False
KDR-000816,P549836,Cho Ji-eun,Support,Jung Harin,4,KeyEast,False
KDR-001887,P938015,Park Hyun-woo,Guest,Park Jiwon,5,BH Ent.,False
KDR-001887,P974516,Kim Seo-yeon,Support,Kang Jiwon,5,YG,False
KDR-001887,P601182,Choi Seo-jun,Lead,Han Jiwon,7,Cube,False
KDR-001887,P873739,Yoon Min-jae,Support,Ahn Taeyang,6,P Nation,False
KDR-001887,P924038,Park Hye-jin,Lead,Park Jisoo,10,P Nation,True
KDR-001887,P437670,Jung Ji-eun,Support,Jung Jisoo,10,JYP,True
KDR-000270,P924427,Choi Seo-jun,Guest,Lee Joon,10,P Nation,False
KDR-000270,P786538,Choi Ji-hoon,Lead,Ahn Seojin,8,Cube,True
KDR-000270,P385102,Lee Hye-jin,Lead,Ahn Eunwoo,5,C-JeS,False
KDR-000270,P357796,Kim Ji-eun,Guest,Han Taeyang,11,C-JeS,True
KDR-000270,P573516,Yoon Seo-jun,Guest,Song Hyejin,4,BH Ent.,False
KDR-000996,P548947,Cho Hye-jin,Cameo,Yoon Joon,8,Jellyfish,False
KDR-000996,P340513,Im Ji-hoon,Guest,Kim Seojin,8,SM,False
KDR-000996,P232820,Kim Yoon-seo,Support,Choi Jiwon,9,SM,True
KDR-000996,P572303,Kang Min-jae,Cameo,Kim Hyejin,3,KeyEast,False
KDR-000996,P869741,Jang Ji-eun,Support,Ahn Minho,3,KeyEast,False
KDR-000996,P726728,Yoon Yoon-seo,Lead,Park Jisoo,5,BH Ent.,False
KDR-000202,P429221,Jung Ji-hoon,Lead,Kim Jisoo,7,KeyEast,False
KDR-000202,P278649,Lee Ji-hoon,Support,Park Hana,7,JYP,False
KDR-000202,P477833,Lee Min-jae,Support,Kang Minho,7,Cube,True
KDR-000202,P625018,Lee Seo-jun,Support,Park Jiwon,8,KeyEast,False
KDR-000202,P107873,Jang Hye-jin,Cameo,Song Harin,5,JYP,True
KDR-000202,P980100,Im Seo-yeon,Lead,Song Jisoo,6,Jellyfish,False
KDR-000162,P330469,Park Ji-eun,Guest,Choi Hana,1,SM,False
KDR-000162,P928389,Yoon Ji-eun,Cameo,Kim Seojin,7,YG,False
KDR-000162,P676210,Lee Hyun-woo,Support,Park Seojin,12,YG,False
KDR-000162,P441686,Cho Yoon-seo,Cameo,Ahn Taeyang,7,Jellyfish,False
KDR-000162,P331861,Choi Seo-jun,Lead,Han Minho,4,YG,False
KDR-000162,P626935,Kim Yoon-seo,Cameo,Jung Jiwon,7,Cube,True
KDR-001580,P181395,Kang Hyun-woo,Cameo,Han Harin,9,KeyEast,False
KDR-001580,P971663,Yoon Hyun-woo,Cameo,Jung Minho,6,YG,False
KDR-001580,P252619,Kang Seo-yeon,Cameo,Park Seojin,11,KeyEast,False
KDR-001580,P751711,Jang Seo-yeon,Support,Park Seojin,13,SM,False
KDR-001580,P310869,Jang Yoon-seo,Guest,Ahn Joon,8,Jellyfish,True
KDR-001580,P175664,Choi Ji-hoon,Cameo,Jung Eunwoo,13,KeyEast,True
KDR-001580,P852024,Choi Ji-eun,Guest,Yoon Minho,10,C-JeS,True
KDR-001580,P394376,Park Ji-eun,Guest,Yoon Jiwon,9,BH Ent.,False
KDR-000730,P477604,Yoon Seo-yeon,Guest,Lee Joon,7,YG,False
KDR-000730,P942067,Jang Hyun-woo,Lead,Park Eunwoo,4,YG,False
KDR-000730,P293279,Park Seo-yeon,Lead,Jung Eunwoo,8,YG,False
KDR-000730,P361337,Jang Ji-hoon,Guest,Choi Jisoo,6,SM,False
KDR-000730,P704223,Park Seo-yeon,Cameo,Ahn Jiwon,4,SM,True
KDR-000730,P501534,Choi Yoon-seo,Cameo,Park Minho,6,KeyEast,True
KDR-000730,P713744,Kim Hyun-woo,Support,Lee Jiwon,8,Jellyfish,True
KDR-000402,P640783,Kang Min-jae,Guest,Lee Jisoo,10,YG,True
KDR-000402,P381769,Jang Min-jae,Cameo,Jung Eunwoo,2,YG,False
KDR-000402,P794749,Yoon Hyun-woo,Support,Ahn Seojin,2,C-JeS,False
KDR-000402,P379912,Lee Seo-yeon,Guest,Song Minho,9,BH Ent.,False
KDR-000402,P990911,Kim Seo-yeon,Cameo,Choi Harin,4,JYP,False
KDR-000402,P536863,Jung Hye-jin,Cameo,Song Jiwon,10,YG,False
KDR-000402,P853449,Jung Yoon-seo,Guest,Yoon Minho,8,KeyEast,True
KDR-000402,P869379,Jung Seo-jun,Support,Choi Joon,8,SOOP,True
KDR-000703,P459830,Lee Ji-hoon,Support,Jung Taeyang,11,Cube,False
KDR-000703,P247741,Park Yoon-seo,Support,Kim Minho,5,P Nation,False
KDR-000703,P332619,Park Ji-eun,Lead,Kim Jisoo,4,C-JeS,False
KDR-000703,P988176,Lee Hye-jin,Support,Song Hyejin,16,P Nation,True
KDR-000703,P489488,Kim Seo-jun,Lead,Lee Jisoo,11,P Nation,True
KDR-000703,P698298,Jang Seo-yeon,Support,Yoon Jiwon,11,KeyEast,False
KDR-001501,P836463,Cho Seo-jun,Cameo,Ahn Hyejin,7,SOOP,False
KDR-001501,P755626,Choi Seo-jun,Support,Lee Taeyang,9,C-JeS,True
KDR-001501,P333470,Cho Ji-eun,Support,Song Jiwon,2,P Nation,False
KDR-001501,P954155,Kang Seo-yeon,Cameo,Yoon Taeyang,3,JYP,False
KDR-001501,P822957,Lee Seo-yeon,Lead,Kim Seojin,7,SOOP,True
KDR-001846,P990626,Kang Ji-eun,Support,Park Taeyang,1,JYP,False
KDR-001846,P376624,Im Hye-jin,Guest,Kang Eunwoo,9,JYP,False
KDR-001846,P231920,Park Seo-jun,Support,Han Jiwon,1,YG,False
KDR-001846,P912441,Jung Hye-jin,Lead,Yoon Taeyang,3,P Nation,False
KDR-001846,P963463,Jang Min-jae,Guest,Kim Harin,7,SOOP,False
KDR-001796,P133793,Cho Min-jae,Support,Han Jisoo,8,KeyEast,False
KDR-001796,P561457,Kang Seo-yeon,Cameo,Ahn Jiwon,9,SM,False
KDR-001796,P781996,Kang Seo-yeon,Guest,Yoon Jiwon,10,SOOP,False
KDR-001796,P153239,Jang Ji-hoon,Support,Kim Taeyang,10,SOOP,True
KDR-001796,P530562,Park Seo-jun,Support,Han Seojin,6,Cube,False
KDR-001130,P111044,Kang Ji-eun,Lead,Kang Seojin,5,SOOP,False
KDR-001130,P366019,Park Ji-eun,Support,Ahn Jisoo,2,C-JeS,True
KDR-001130,P837131,Kang Seo-yeon,Cameo,Ahn Seojin,6,KeyEast,False
KDR-001130,P863961,Jung Seo-jun,Support,Kang Jiwon,4,YG,True
KDR-001130,P556304,Lee Hye-jin,Cameo,Yoon Hana,10,YG,False
KDR-001130,P814033,Cho Seo-yeon,Guest,Choi Seojin,2,SOOP,False
KDR-001130,P901148,Lee Hyun-woo,Guest,Jung Taeyang,5,KeyEast,False
KDR-001130,P998236,Choi Hyun-woo,Cameo,Kim Eunwoo,7,SOOP,True
KDR-000566,P970676,Jang Ji-hoon,Guest,Jung Hyejin,8,Cube,False
KDR-000566,P457207,Jang Yoon-seo,Support,Lee Eunwoo,13,KeyEast,False
KDR-000566,P819419,Choi Hyun-woo,Guest,Park Hyejin,8,YG,True
KDR-000566,P143084,Im Yoon-seo,Support,Kim Harin,7,Cube,True
KDR-000566,P990075,Choi Yoon-seo,Guest,Jung Hyejin,13,YG,False
KDR-001414,P183420,Jung Seo-jun,Cameo,Han Taeyang,10,C-JeS,False
KDR-001414,P159743,Yoon Hyun-woo,Support,Jung Harin,3,Cube,False
KDR-001414,P893807,Cho Hyun-woo,Support,Han Minho,5,SM,False
KDR-001414,P220944,Choi Min-jae,Support,Park Jisoo,8,JYP,False
KDR-001414,P554463,Im Hyun-woo,Support,Yoon Jisoo,12,Jellyfish,True
KDR-001414,P839592,Park Hyun-woo,Support,Song Harin,9,YG,False
KDR-001414,P805807,Im Ji-eun,Lead,Yoon Joon,9,SOOP,False
KDR-001414,P433180,Park Hye-jin,Lead,Ahn Seojin,8,JYP,False
KDR-001022,P226615,Lee Ji-hoon,Support,Yoon Harin,8,KeyEast,True
KDR-001022,P174722,Yoon Seo-yeon,Support,Choi Eunwoo,14,Cube,False
KDR-001022,P810130,Lee Yoon-seo,Support,Jung Harin,11,Cube,False
KDR-001022,P894518,Park Min-jae,Lead,Kang Harin,14,SOOP,False
KDR-001022,P213041,Lee Seo-jun,Cameo,Song Eunwoo,5,SM,False
KDR-001022,P300217,Im Seo-yeon,Support,Park Jisoo,4,KeyEast,False
KDR-001022,P741540,Choi Seo-jun,Support,Han Jisoo,14,SM,False
KDR-001026,P898935,Jung Seo-jun,Guest,Park Joon,10,BH Ent.,False
KDR-001026,P143499,Jung Ji-hoon,Cameo,Kim Jisoo,6,BH Ent.,False
KDR-001026,P347854,Jang Hyun-woo,Support,Ahn Minho,8,SOOP,False
KDR-001026,P839367,Jang Ji-eun,Support,Choi Eunwoo,3,SM,False
KDR-001026,P138629,Cho Yoon-seo,Support,Lee Jisoo,2,JYP,False
KDR-001412,P888030,Choi Ji-hoon,Support,Ahn Eunwoo,4,P Nation,True
KDR-001412,P211251,Yoon Ji-eun,Guest,Lee Minho,8,P Nation,False
KDR-001412,P852392,Cho Ji-eun,Cameo,Kim Taeyang,7,SOOP,False
KDR-001412,P410739,Jung Seo-yeon,Guest,Kim Harin,5,SM,False
KDR-001412,P680514,Kim Ji-hoon,Cameo,Jung Minho,5,C-JeS,False
KDR-001412,P759619,Im Ji-eun,Cameo,Kim Taeyang,10,Jellyfish,True
KDR-001896,P345385,Yoon Seo-yeon,Lead,Ahn Minho,5,JYP,False
KDR-001896,P871210,Kang Seo-jun,Lead,Jung Jiwon,8,Jellyfish,False
KDR-001896,P865655,Jung Ji-hoon,Support,Lee Hyejin,4,KeyEast,False
KDR-001896,P387448,Kim Seo-yeon,Support,Yoon Jiwon,1,SOOP,True
KDR-001896,P685974,Kim Min-jae,Guest,Choi Hana,9,SOOP,False
KDR-001896,P454442,Jang Yoon-seo,Cameo,Park Hyejin,8,Cube,False
KDR-001896,P967862,Yoon Hye-jin,Cameo,Song Eunwoo,7,SOOP,True
KDR-001586,P849189,Jung Ji-eun,Support,Kang Harin,2,YG,False
KDR-001586,P476439,Jang Yoon-seo,Lead,Park Minho,6,BH Ent.,False
KDR-001586,P138146,Lee Yoon-seo,Lead,Kang Seojin,8,P Nation,False
KDR-001586,P768156,Lee Min-jae,Lead,Park Hana,3,P Nation,True
KDR-001586,P481085,Im Seo-jun,Lead,Han Hana,6,Cube,True
KDR-001586,P565498,Choi Yoon-seo,Lead,Choi Hyejin,10,Jellyfish,False
KDR-001586,P856211,Park Ji-eun,Cameo,Lee Taeyang,5,JYP,False
KDR-001586,P905569,Kang Ji-hoon,Support,Han Eunwoo,4,Jellyfish,False
KDR-001105,P389094,Kang Seo-yeon,Lead,Choi Minho,9,JYP,False
KDR-001105,P698829,Cho Seo-jun,Guest,Ahn Minho,8,SOOP,False
KDR-001105,P496948,Cho Min-jae,Cameo,Kim Taeyang,4,BH Ent.,False
KDR-001105,P257001,Kang Seo-yeon,Cameo,Ahn Harin,10,YG,False
KDR-001105,P953880,Yoon Yoon-seo,Cameo,Kang Jisoo,2,SOOP,True
KDR-000206,P185044,Choi Ji-hoon,Guest,Lee Hana,2,JYP,False
KDR-000206,P348733,Park Min-jae,Cameo,Lee Eunwoo,6,Jellyfish,False
KDR-000206,P484936,Cho Hye-jin,Guest,Han Hyejin,10,SOOP,False
KDR-000206,P580206,Jung Seo-jun,Cameo,Kim Joon,2,BH Ent.,False
KDR-000206,P531987,Kim Hye-jin,Cameo,Ahn Seojin,6,SM,False
KDR-000035,P379634,Choi Ji-eun,Lead,Jung Harin,15,BH Ent.,False
KDR-000035,P617818,Lee Yoon-seo,Support,Park Jiwon,5,BH Ent.,True
KDR-000035,P594700,Im Hye-jin,Lead,Song Seojin,8,BH Ent.,False
KDR-000035,P691114,Yoon Hyun-woo,Support,Han Jiwon,13,Jellyfish,False
KDR-000035,P634333,Im Yoon-seo,Lead,Yoon Jiwon,5,P Nation,False
KDR-000035,P371254,Kim Yoon-seo,Support,Kim Minho,11,SOOP,False
KDR-000035,P177941,Lee Ji-hoon,Cameo,Choi Eunwoo,9,JYP,True
KDR-000776,P438255,Kim Seo-yeon,Support,Choi Harin,1,Cube,False
KDR-000776,P938397,Kang Hye-jin,Support,Lee Hana,3,Jellyfish,True
KDR-000776,P337653,Im Seo-yeon,Guest,Song Eunwoo,1,JYP,True
KDR-000776,P188992,Cho Seo-jun,Lead,Lee Minho,1,C-JeS,False
KDR-000776,P346329,Cho Min-jae,Support,Ahn Harin,5,Jellyfish,False
KDR-000776,P117497,Park Hye-jin,Cameo,Kang Taeyang,7,SOOP,True
KDR-000776,P949531,Jang Min-jae,Support,Kim Eunwoo,5,Cube,False
KDR-000776,P975576,Kang Yoon-seo,Support,Jung Eunwoo,8,Jellyfish,True
KDR-000509,P408802,Im Yoon-seo,Lead,Song Eunwoo,11,P Nation,False
KDR-000509,P879573,Choi Seo-jun,Support,Jung Minho,12,SM,True
KDR-000509,P214114,Kang Min-jae,Support,Song Hana,11,BH Ent.,True
KDR-000509,P578170,Choi Ji-hoon,Cameo,Song Hana,6,BH Ent.,False
KDR-000509,P983610,Yoon Ji-hoon,Support,Choi Eunwoo,6,SOOP,False
KDR-000509,P851864,Yoon Hyun-woo,Support,Park Jisoo,13,JYP,True
KDR-000509,P122238,Lee Ji-eun,Guest,Song Harin,11,SOOP,False
KDR-001452,P946429,Jang Seo-yeon,Guest,Kim Hana,5,SOOP,False
KDR-001452,P375065,Kang Seo-yeon,Support,Lee Eunwoo,8,P Nation,False
KDR-001452,P217026,Kim Hye-jin,Support,Ahn Hana,2,SOOP,False
KDR-001452,P974695,Choi Hyun-woo,Lead,Song Seojin,10,Jellyfish,False
KDR-001452,P423288,Jang Ji-eun,Lead,Choi Taeyang,8,BH Ent.,False
KDR-001452,P265325,Lee Ji-eun,Guest,Ahn Harin,5,SM,False
KDR-001452,P991069,Jang Seo-jun,Cameo,Yoon Hana,5,SOOP,True
KDR-001479,P104634,Jang Seo-yeon,Cameo,Choi Jiwon,7,KeyEast,False
KDR-001479,P291126,Im Yoon-seo,Support,Han Hyejin,12,Cube,False
KDR-001479,P301981,Jang Ji-eun,Support,Yoon Seojin,8,Jellyfish,False
KDR-001479,P172599,Im Seo-yeon,Cameo,Han Jiwon,7,BH Ent.,False
KDR-001479,P103170,Kim Ji-eun,Guest,Ahn Joon,6,BH Ent.,False
KDR-001479,P517217,Choi Seo-jun,Cameo,Park Jisoo,6,SOOP,False
KDR-001981,P851130,Jang Seo-jun,Support,Han Hana,5,C-JeS,True
KDR-001981,P290639,Jung Min-jae,Support,Yoon Hyejin,4,C-JeS,False
KDR-001981,P925445,Jang Hye-jin,Lead,Lee Hana,5,P Nation,True
KDR-001981,P935107,Im Seo-yeon,Support,Kim Hyejin,5,SOOP,False
KDR-001981,P864820,Cho Hyun-woo,Support,Ahn Hyejin,5,Jellyfish,True
KDR-001981,P486033,Jung Yoon-seo,Support,Song Joon,3,SM,False
KDR-001981,P527698,Jang Yoon-seo,Guest,Song Seojin,3,SOOP,False
KDR-001391,P873485,Kim Ji-eun,Support,Lee Minho,5,P Nation,True
KDR-001391,P616874,Jung Min-jae,Support,Han Jisoo,6,C-JeS,True
KDR-001391,P565896,Jung Ji-hoon,Lead,Kang Jiwon,3,YG,False
KDR-001391,P165701,Lee Hye-jin,Support,Jung Seojin,10,KeyEast,False
KDR-001391,P823636,Jang Min-jae,Support,Yoon Hyejin,10,Cube,False
KDR-001391,P388744,Im Yoon-seo,Support,Han Jiwon,7,SM,False
KDR-001391,P895773,Kim Hyun-woo,Lead,Yoon Seojin,1,C-JeS,False
KDR-001391,P524540,Jang Yoon-seo,Lead,Ahn Taeyang,1,P Nation,False
KDR-000092,P983525,Kim Hye-jin,Support,Kim Hyejin,7,C-JeS,False
KDR-000092,P504087,Kang Ji-eun,Lead,Kang Hyejin,7,P Nation,False
KDR-000092,P258194,Choi Seo-yeon,Cameo,Han Minho,4,SOOP,False
KDR-000092,P342543,Cho Seo-jun,Support,Lee Eunwoo,10,KeyEast,False
KDR-000092,P419456,Cho Hyun-woo,Support,Lee Harin,7,C-JeS,False
KDR-000092,P277031,Jung Seo-jun,Cameo,Ahn Jiwon,7,P Nation,False
KDR-000092,P483280,Jung Hye-jin,Cameo,Ahn Hana,9,KeyEast,False
KDR-000092,P739688,Im Seo-yeon,Guest,Han Jisoo,8,SM,False
KDR-001364,P907904,Kim Min-jae,Guest,Park Hyejin,6,P Nation,False
KDR-001364,P578432,Park Min-jae,Support,Kim Hana,6,C-JeS,True
KDR-001364,P667228,Kang Min-jae,Support,Han Harin,5,KeyEast,False
