series_id,title,release_year,status,platform,ott_availability,weekday_slot,time_slot_kr,episodes,avg_episode_length_min,total_runtime_min,genres,ip_source,director,writer,lead_actor,lead_actress,start_date,end_date,imdb_rating,mydramalist_rating,synopsis,ingestion_ts,last_updated_ts
KDR-001431,Daegu Echo,2020,Completed,tvN,Netflix;Prime Video;TVING,Wed-Thu,22:00,16,70,1120,Romance,Web Novel,Kim Min-jae,Jung Hyun-woo,Kim Hyun-woo,Kim Ji-eun,2020-08-16,2020-10-18,7.8,8.0,"Daegu Echo: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000485,City of Seoul,2020,Completed,Disney+,TVING;Viki,Wed-Thu,21:30,10,55,550,Comedy;Legal;Medical,Original,Kim Min-jae,Kang Seo-yeon,Choi Seo-yeon,Park Seo-jun,2020-03-21,2020-05-02,8.0,8.5,"City of Seoul: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001758,The Lonely Echo,2015,Completed,Prime Video,Apple TV+;Netflix;TVING,Sat-Sun,21:30,10,55,550,Legal;Medical,Based on Novel,Lee Seo-jun,Park Ji-hoon,Kang Seo-yeon,Kang Ji-eun,2015-03-22,2015-05-03,8.3,8.0,"The Lonely Echo: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000096,Shadow of Incheon,2015,Completed,KBS2,Netflix,Sat-Sun,21:00,16,70,1120,Thriller,Original,Kang Ji-eun,Kang Seo-yeon,Lee Ji-hoon,Kang Seo-yeon,2015-04-27,2015-06-29,7.8,7.9,"Shadow of Incheon: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001021,Jeju Shadow,2018,Completed,tvN,Apple TV+;Disney+;Netflix,Mon-Tue,21:30,12,60,720,Legal,Original,Lee Seo-yeon,Choi Seo-jun,Choi Ji-eun,Kim Seo-jun,2018-07-10,2018-08-28,6.9,8.0,"Jeju Shadow: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000564,Shadow of Gyeonggi,2019,Completed,SBS,TVING,Sat-Sun,22:00,16,70,1120,Fantasy,Web Novel,Kim Seo-jun,Park Hyun-woo,Kim Hye-jin,Jung Min-jae,2019-10-11,2019-12-13,7.1,8.0,"Shadow of Gyeonggi: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001265,Misty City,2019,Completed,Netflix,Apple TV+;TVING,Sat-Sun,21:30,12,60,720,Action;Legal;Romance,Based on Novel,Choi Min-jae,Park Hyun-woo,Choi Seo-jun,Lee Yoon-seo,2019-03-23,2019-05-11,8.1,7.5,"Misty City: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000743,Radiant Echo,2025,Ongoing,SBS,Apple TV+;Disney+;Netflix,Sat-Sun,22:00,12,70,840,Legal;Mystery;Thriller,Remake (JP),Park Seo-jun,Park Ji-eun,Kim Seo-yeon,Choi Hyun-woo,2025-03-19,2025-05-07,8.1,7.9,"Radiant Echo: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000864,The Silent Garden,2017,Completed,tvN,TVING,Wed-Thu,21:30,16,55,880,Action;Romance,Original,Choi Ji-hoon,Kim Min-jae,Lee Hyun-woo,Park Ji-hoon,2017-11-21,2018-01-23,7.8,8.0,"The Silent Garden: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001599,Golden Memory,2024,Completed,Disney+,Netflix;Prime Video;Viki,Wed-Thu,22:00,12,60,720,Action;Mystery;Thriller,Original,Jung Yoon-seo,Park Ji-eun,Choi Hyun-woo,Kang Ji-hoon,2024-05-31,2024-07-19,7.0,7.5,"Golden Memory: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001715,The Electric Memory,2024,Completed,SBS,TVING,Wed-Thu,21:30,12,70,840,Fantasy;Legal;Thriller,Webtoon,Jung Yoon-seo,Park Hyun-woo,Lee Hye-jin,Kang Hye-jin,2024-03-22,2024-05-10,7.8,8.5,"The Electric Memory: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001485,The Golden City,2016,Completed,Disney+,Apple TV+;Disney+,Mon-Tue,22:00,16,60,960,Mystery;Romance;Thriller,Remake (JP),Park Hye-jin,Jung Yoon-seo,Choi Seo-yeon,Kim Seo-yeon,2016-05-23,2016-07-25,8.4,9.1,"The Golden City: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000892,Misty Memory,2018,Completed,Netflix,Netflix;TVING;Viki,Fri-Sat,21:00,16,60,960,Comedy,Web Novel,Park Min-jae,Jung Ji-eun,Park Hye-jin,Kang Seo-yeon,2018-06-29,2018-08-31,7.1,8.5,"Misty Memory: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001578,The Misty Dream,2018,Completed,JTBC,Netflix;Prime Video;TVING,Sat-Sun,21:00,10,60,600,Legal;Thriller,Webtoon,Kang Hyun-woo,Kim Ji-hoon,Park Ji-hoon,Choi Seo-yeon,2018-05-01,2018-06-12,8.1,8.6,"The Misty Dream: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001039,Dream of Incheon,2015,Completed,KBS2,Apple TV+;Disney+;Netflix,Wed-Thu,21:30,12,55,660,Legal;Medical;Romance,Remake (JP),Kim Hye-jin,Kang Seo-jun,Lee Ji-eun,Lee Ji-hoon,2015-11-26,2016-01-14,6.8,8.3,"Dream of Incheon: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000207,Gyeonggi Promise,2018,Completed,Disney+,TVING;Viki,Fri-Sat,21:30,16,60,960,Action,Web Novel,Kang Hyun-woo,Park Seo-jun,Kim Min-jae,Choi Seo-yeon,2018-07-06,2018-09-07,7.1,7.6,"Gyeonggi Promise: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000393,Hidden Promise,2019,Completed,Netflix,Apple TV+,Wed-Thu,21:30,12,70,840,Comedy;Medical,Remake (JP),Choi Seo-jun,Lee Min-jae,Lee Hyun-woo,Park Seo-jun,2019-02-27,2019-04-17,7.2,7.6,"Hidden Promise: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000795,The Electric City,2020,Completed,tvN,Apple TV+;Prime Video;TVING,Wed-Thu,21:00,12,70,840,Comedy;Fantasy,Original,Park Yoon-seo,Kim Ji-hoon,Kim Seo-yeon,Kang Hyun-woo,2020-07-15,2020-09-02,8.2,8.5,"The Electric City: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000871,The Hidden Memory,2017,Completed,KBS2,Apple TV+;Netflix;Viki,Wed-Thu,21:00,12,70,840,Fantasy;Thriller,Web Novel,Jung Min-jae,Choi Ji-eun,Kim Min-jae,Choi Hyun-woo,2017-06-01,2017-07-20,7.2,8.3,"The Hidden Memory: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000398,City of Jeju,2015,Completed,Disney+,Apple TV+;Prime Video,Fri-Sat,22:00,10,55,550,Mystery,Based on Novel,Choi Seo-jun,Kim Hyun-woo,Jung Hyun-woo,Kang Hye-jin,2015-02-14,2015-03-28,7.4,8.0,"City of Jeju: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000767,Jeju Season,2019,Completed,MBC,Disney+;TVING,Sat-Sun,22:00,10,60,600,Mystery,Original,Jung Yoon-seo,Jung Ji-eun,Kang Hye-jin,Choi Seo-yeon,2019-09-17,2019-10-29,7.5,8.5,"Jeju Season: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001852,Daegu Memory,2015,Completed,Prime Video,Disney+;Viki,Sat-Sun,22:00,16,60,960,Comedy;Fantasy;Romance,Webtoon,Park Hye-jin,Kim Yoon-seo,Park Ji-hoon,Kang Min-jae,2015-11-23,2016-01-25,7.1,7.8,"Daegu Memory: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001242,Radiant Memory,2016,Completed,KBS2,Prime Video;TVING,Mon-Tue,21:00,16,55,880,Thriller,Based on Novel,Park Ji-eun,Choi Ji-hoon,Choi Ji-hoon,Jung Hye-jin,2016-11-28,2017-01-30,6.8,7.9,"Radiant Memory: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001029,Love of Busan,2025,Ongoing,Prime Video,Disney+;Prime Video;Viki,Wed-Thu,21:30,16,70,1120,Action;Comedy;Mystery,Remake (JP),Kim Yoon-seo,Choi Ji-hoon,Park Hye-jin,Kang Seo-yeon,2025-12-20,2026-02-21,7.7,8.0,"Love of Busan: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001793,Velvet Promise,2025,Ongoing,Disney+,Apple TV+;Netflix;Viki,Sat-Sun,21:00,16,60,960,Fantasy;Legal,Based on Novel,Choi Hye-jin,Choi Ji-eun,Kim Ji-eun,Jung Hye-jin,2025-08-10,2025-10-12,7.3,8.7,"Velvet Promise: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000643,The Silent Garden,2017,Completed,KBS2,Disney+;Netflix;Viki,Wed-Thu,21:30,16,70,1120,Fantasy,Web Novel,Lee Seo-yeon,Jung Hyun-woo,Choi Yoon-seo,Kim Seo-jun,2017-12-05,2018-02-06,6.6,7.7,"The Silent Garden: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001902,Memory of Jeju,2025,Ongoing,JTBC,Disney+;Viki,Wed-Thu,21:00,16,70,1120,Fantasy;Legal,Remake (JP),Choi Seo-yeon,Choi Hyun-woo,Jung Seo-jun,Park Yoon-seo,2025-08-31,2025-11-02,7.0,8.0,"Memory of Jeju: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000613,The Lonely Memory,2025,Ongoing,Disney+,Disney+;Viki,Sat-Sun,21:00,10,60,600,Action;Mystery,Webtoon,Kang Seo-yeon,Lee Yoon-seo,Kim Min-jae,Jung Seo-yeon,2025-08-18,2025-09-29,7.8,8.1,"The Lonely Memory: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001763,Lonely Night,2020,Completed,MBC,Prime Video,Wed-Thu,21:30,16,55,880,Action,Original,Kim Yoon-seo,Lee Hyun-woo,Park Ji-eun,Choi Min-jae,2020-01-16,2020-03-19,8.1,8.3,"Lonely Night: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000961,The Velvet Night,2018,Completed,Netflix,Disney+;TVING;Viki,Fri-Sat,21:00,10,60,600,Romance,Remake (JP),Kim Hye-jin,Park Ji-eun,Kang Hyun-woo,Choi Ji-eun,2018-02-02,2018-03-16,8.1,8.6,"The Velvet Night: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001571,Velvet Garden,2019,Completed,Prime Video,TVING;Viki,Fri-Sat,22:00,12,55,660,Legal;Medical;Thriller,Original,Jung Seo-yeon,Kang Ji-eun,Choi Seo-jun,Kim Ji-eun,2019-07-09,2019-08-27,7.9,7.8,"Velvet Garden: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000726,Gyeonggi Shadow,2023,Completed,SBS,Disney+;Netflix;TVING,Fri-Sat,21:00,12,60,720,Comedy;Thriller,Original,Kang Min-jae,Jung Min-jae,Kim Ji-hoon,Jung Ji-hoon,2023-04-01,2023-05-20,7.9,8.2,"Gyeonggi Shadow: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000684,The Radiant City,2024,Completed,Netflix,Apple TV+,Wed-Thu,22:00,10,60,600,Romance;Thriller,Based on Novel,Kim Ji-eun,Lee Hyun-woo,Lee Seo-jun,Lee Seo-jun,2024-09-30,2024-11-11,7.0,8.5,"The Radiant City: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000099,Velvet Promise,2023,Completed,KBS2,Disney+,Wed-Thu,21:00,10,70,700,Action;Comedy,Web Novel,Jung Min-jae,Choi Seo-jun,Jung Min-jae,Park Seo-yeon,2023-09-21,2023-11-02,6.5,8.5,"Velvet Promise: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000805,Golden Night,2018,Completed,SBS,Disney+;Netflix,Sat-Sun,21:00,12,70,840,Comedy;Fantasy;Thriller,Webtoon,Lee Min-jae,Lee Ji-eun,Park Hyun-woo,Kang Hyun-woo,2018-09-22,2018-11-10,8.0,8.4,"Golden Night: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001752,Echo of Gyeonggi,2019,Completed,Prime Video,Disney+;Prime Video;TVING,Sat-Sun,21:30,16,60,960,Fantasy;Mystery,Original,Jung Hyun-woo,Kim Ji-hoon,Kang Hyun-woo,Jung Min-jae,2019-07-24,2019-09-25,9.1,8.3,"Echo of Gyeonggi: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001598,The Electric Dream,2017,Completed,KBS2,Prime Video;TVING,Fri-Sat,21:30,10,55,550,Action;Fantasy;Medical,Original,Kang Hye-jin,Choi Min-jae,Choi Seo-yeon,Lee Min-jae,2017-08-23,2017-10-04,6.9,7.8,"The Electric Dream: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000407,The Lonely Dream,2015,Completed,Disney+,Netflix,Wed-Thu,21:00,10,60,600,Legal;Mystery;Thriller,Original,Kang Seo-jun,Lee Min-jae,Lee Hyun-woo,Lee Seo-jun,2015-08-05,2015-09-16,7.3,8.3,"The Lonely Dream: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000503,The Silent Night,2021,Completed,Disney+,Netflix;TVING;Viki,Fri-Sat,21:30,12,60,720,Thriller,Remake (JP),Jung Seo-yeon,Park Min-jae,Kim Hyun-woo,Jung Ji-hoon,2021-01-13,2021-03-03,8.1,8.8,"The Silent Night: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001072,Gyeonggi Season,2017,Completed,KBS2,Prime Video;TVING;Viki,Sat-Sun,21:00,12,55,660,Action;Thriller,Remake (JP),Kim Seo-jun,Kim Seo-jun,Jung Hyun-woo,Jung Ji-eun,2017-01-12,2017-03-02,8.1,8.4,"Gyeonggi Season: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001057,Night of Daegu,2021,Completed,JTBC,Apple TV+;Netflix;Prime Video,Fri-Sat,21:00,16,60,960,Romance,Remake (JP),Kang Min-jae,Jung Yoon-seo,Jung Seo-jun,Choi Hyun-woo,2021-02-07,2021-04-11,7.2,7.3,"Night of Daegu: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000930,The Silent Dream,2016,Completed,JTBC,Disney+;Netflix,Mon-Tue,21:00,10,55,550,Legal;Romance;Thriller,Webtoon,Kang Ji-eun,Choi Hyun-woo,Kim Yoon-seo,Kim Ji-eun,2016-09-01,2016-10-13,7.5,8.6,"The Silent Dream: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000780,The Silent Echo,2016,Completed,Prime Video,Disney+;Netflix,Fri-Sat,21:30,10,55,550,Action;Comedy;Mystery,Remake (JP),Choi Seo-jun,Jung Hye-jin,Choi Ji-eun,Choi Hyun-woo,2016-04-11,2016-05-23,6.2,8.3,"The Silent Echo: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000201,Silent Shadow,2017,Completed,tvN,Prime Video;TVING;Viki,Wed-Thu,22:00,12,55,660,Legal;Romance,Based on Novel,Park Min-jae,Kang Hyun-woo,Kim Ji-eun,Kang Seo-jun,2017-07-18,2017-09-05,7.6,8.5,"Silent Shadow: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000135,Incheon Shadow,2015,Completed,KBS2,Apple TV+,Wed-Thu,21:30,16,60,960,Comedy;Fantasy;Romance,Original,Jung Seo-jun,Jung Min-jae,Park Hye-jin,Choi Hye-jin,2015-05-10,2015-07-12,7.3,8.5,"Incheon Shadow: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001052,Memory of Gyeonggi,2025,Ongoing,JTBC,TVING,Mon-Tue,21:00,12,60,720,Action;Mystery;Thriller,Web Novel,Kim Seo-yeon,Kim Hyun-woo,Park Hye-jin,Choi Seo-jun,2025-11-08,2025-12-27,7.8,8.5,"Memory of Gyeonggi: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000041,The Velvet City,2023,Completed,Disney+,TVING,Sat-Sun,22:00,16,60,960,Comedy;Romance,Original,Park Seo-jun,Lee Seo-jun,Choi Ji-eun,Kang Ji-eun,2023-03-24,2023-05-26,8.0,8.6,"The Velvet City: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001018,Lonely Shadow,2021,Completed,JTBC,TVING;Viki,Wed-Thu,21:30,16,55,880,Action;Legal;Medical,Web Novel,Lee Hye-jin,Kang Min-jae,Lee Hyun-woo,Choi Yoon-seo,2021-01-02,2021-03-06,7.7,7.6,"Lonely Shadow: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000231,Shadow of Busan,2019,Completed,Disney+,Netflix,Wed-Thu,21:00,16,55,880,Action;Comedy,Webtoon,Kim Seo-yeon,Park Seo-jun,Kang Seo-jun,Lee Seo-jun,2019-03-17,2019-05-19,7.6,8.1,"Shadow of Busan: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001514,Garden of Jeju,2016,Completed,SBS,Apple TV+;Viki,Sat-Sun,21:00,10,60,600,Comedy;Legal,Remake (JP),Kang Yoon-seo,Jung Hyun-woo,Kang Ji-eun,Kang Ji-eun,2016-09-08,2016-10-20,8.6,8.0,"Garden of Jeju: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001797,Incheon City,2023,Completed,KBS2,Disney+;Prime Video;Viki,Fri-Sat,21:30,16,55,880,Fantasy,Web Novel,Choi Hye-jin,Choi Hye-jin,Jung Ji-hoon,Jung Hyun-woo,2023-08-15,2023-10-17,8.7,8.1,"Incheon City: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000379,Memory of Seoul,2023,Completed,Netflix,Disney+;TVING;Viki,Wed-Thu,21:30,16,70,1120,Action;Medical,Remake (JP),Kang Hye-jin,Park Hyun-woo,Choi Hye-jin,Kang Seo-yeon,2023-03-03,2023-05-05,7.4,8.0,"Memory of Seoul: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000289,Silent Night,2020,Completed,Disney+,Prime Video;TVING,Mon-Tue,22:00,12,70,840,Legal,Web Novel,Kang Yoon-seo,Choi Seo-jun,Choi Seo-yeon,Kim Ji-eun,2020-06-10,2020-07-29,8.0,8.7,"Silent Night: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000419,Season of Jeju,2021,Completed,MBC,Disney+;TVING;Viki,Mon-Tue,21:30,12,60,720,Action;Fantasy;Mystery,Original,Choi Hye-jin,Lee Hye-jin,Kang Min-jae,Lee Hye-jin,2021-01-06,2021-02-24,8.2,7.8,"Season of Jeju: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001699,Busan Echo,2022,Completed,tvN,Prime Video;TVING,Sat-Sun,21:30,10,60,600,Medical,Based on Novel,Kim Seo-jun,Choi Ji-eun,Lee Seo-yeon,Choi Yoon-seo,2022-02-23,2022-04-06,6.5,8.4,"Busan Echo: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000392,Seoul Shadow,2016,Completed,SBS,Prime Video,Mon-Tue,21:30,16,70,1120,Legal;Romance,Webtoon,Lee Hyun-woo,Kim Ji-hoon,Kang Ji-hoon,Lee Hyun-woo,2016-11-20,2017-01-22,8.3,8.0,"Seoul Shadow: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000593,Busan Memory,2019,Completed,Prime Video,Apple TV+;Netflix;Prime Video,Mon-Tue,21:30,12,55,660,Action;Fantasy,Web Novel,Park Ji-hoon,Kim Min-jae,Jung Hye-jin,Lee Min-jae,2019-06-18,2019-08-06,6.3,8.7,"Busan Memory: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001523,Season of Gyeonggi,2017,Completed,Prime Video,Viki,Fri-Sat,22:00,12,70,840,Legal;Medical;Thriller,Original,Park Seo-yeon,Choi Hyun-woo,Kim Ji-hoon,Kang Yoon-seo,2017-05-06,2017-06-24,7.7,7.4,"Season of Gyeonggi: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001163,The Electric Shadow,2016,Completed,KBS2,Apple TV+;Disney+;TVING,Fri-Sat,21:30,16,55,880,Comedy;Fantasy,Webtoon,Jung Ji-eun,Kang Yoon-seo,Jung Ji-eun,Kang Hye-jin,2016-03-17,2016-05-19,6.6,8.1,"The Electric Shadow: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001087,The Silent Memory,2020,Completed,JTBC,Apple TV+;Disney+,Wed-Thu,21:00,10,60,600,Comedy;Mystery;Romance,Webtoon,Jung Min-jae,Jung Hye-jin,Jung Seo-jun,Choi Seo-jun,2020-04-25,2020-06-06,7.4,7.4,"The Silent Memory: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001496,Promise of Jeju,2017,Completed,SBS,Disney+;TVING,Sat-Sun,21:00,10,60,600,Fantasy;Medical;Mystery,Webtoon,Kang Ji-hoon,Kim Yoon-seo,Lee Min-jae,Lee Yoon-seo,2017-03-19,2017-04-30,6.7,8.0,"Promise of Jeju: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000648,Electric City,2015,Completed,Disney+,Apple TV+;Prime Video;Viki,Mon-Tue,21:00,10,55,550,Romance;Thriller,Remake (JP),Lee Seo-yeon,Choi Min-jae,Lee Ji-hoon,Lee Hye-jin,2015-12-31,2016-02-11,7.7,8.9,"Electric City: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001153,The Electric Echo,2024,Completed,SBS,Prime Video;Viki,Sat-Sun,22:00,10,60,600,Action;Comedy,Remake (JP),Jung Ji-hoon,Jung Ji-eun,Kim Yoon-seo,Choi Min-jae,2024-10-01,2024-11-12,7.1,7.7,"The Electric Echo: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001368,Golden Promise,2025,Ongoing,Prime Video,Netflix,Fri-Sat,21:30,16,55,880,Action;Medical,Webtoon,Kang Seo-yeon,Lee Seo-jun,Choi Yoon-seo,Kang Hyun-woo,2025-06-01,2025-08-03,8.8,7.9,"Golden Promise: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000521,Hidden Night,2025,Ongoing,JTBC,Netflix;TVING,Wed-Thu,21:30,12,70,840,Romance;Thriller,Original,Jung Hye-jin,Kang Min-jae,Lee Seo-yeon,Lee Ji-hoon,2025-10-28,2025-12-16,7.3,7.7,"Hidden Night: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001863,Night of Jeju,2017,Completed,Disney+,Disney+;Netflix;TVING,Mon-Tue,21:00,12,60,720,Fantasy;Medical;Mystery,Based on Novel,Jung Ji-eun,Jung Yoon-seo,Jung Seo-yeon,Kang Min-jae,2017-02-25,2017-04-15,7.4,8.6,"Night of Jeju: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000065,The Radiant Promise,2024,Completed,Netflix,Apple TV+;Disney+;Viki,Fri-Sat,21:00,12,70,840,Comedy,Webtoon,Lee Seo-yeon,Lee Min-jae,Park Yoon-seo,Choi Yoon-seo,2024-02-22,2024-04-11,8.2,8.3,"The Radiant Promise: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001837,Seoul Love,2021,Completed,Netflix,Apple TV+,Wed-Thu,21:30,12,70,840,Medical,Webtoon,Lee Min-jae,Choi Hye-jin,Kim Seo-jun,Park Seo-jun,2021-03-15,2021-05-03,9.0,8.3,"Seoul Love: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000015,The Lonely Echo,2023,Completed,Prime Video,Prime Video,Sat-Sun,21:30,12,55,660,Legal,Original,Kim Hyun-woo,Kang Yoon-seo,Kim Min-jae,Kang Hye-jin,2023-12-10,2024-01-28,8.2,8.0,"The Lonely Echo: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001181,The Lonely Night,2022,Completed,Prime Video,Apple TV+;Netflix;Prime Video,Wed-Thu,21:00,10,55,550,Comedy;Legal;Mystery,Webtoon,Choi Seo-jun,Lee Seo-jun,Kim Ji-hoon,Jung Seo-jun,2022-03-03,2022-04-14,8.2,8.0,"The Lonely Night: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001065,Silent Garden,2024,Completed,Netflix,Netflix;Prime Video,Fri-Sat,21:30,16,55,880,Comedy;Medical,Remake (JP),Choi Yoon-seo,Park Seo-yeon,Jung Ji-hoon,Kim Seo-yeon,2024-12-24,2025-02-25,7.8,7.4,"Silent Garden: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000493,Lonely Season,2019,Completed,Netflix,Apple TV+;Disney+;TVING,Fri-Sat,21:00,10,60,600,Legal,Original,Park Hyun-woo,Park Ji-hoon,Kim Ji-hoon,Lee Seo-yeon,2019-12-27,2020-02-07,8.0,9.1,"Lonely Season: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000380,Lonely Night,2021,Completed,SBS,Apple TV+;Viki,Fri-Sat,21:00,10,55,550,Fantasy;Thriller,Webtoon,Kang Yoon-seo,Kim Seo-jun,Kang Ji-eun,Choi Ji-eun,2021-04-04,2021-05-16,7.3,8.8,"Lonely Night: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
